tool	context	sample_size	rep	region	n_files	elapsed_sec	user_sec	sys_sec	max_rss_kb	exit_status
ballc	CG	50	0003	chr10:80986092-80987802	50	5.03	3.47	1.14	35128	0
ballc	CG	50	0004	chr7:73004751-73004968	50	4.80	3.43	1.16	35084	0
dmpp_list	CG	50	0004	chr7:73004751-73004968	50	0.22	0.20	0.01	14980	0
dmpp_list	CG	50	0005	chr19:54565849-54566796	50	0.39	0.19	0.01	13052	0
ballc	CG	50	0005	chr19:54565849-54566796	50	4.59	3.41	1.14	35096	0
ballc	CG	50	0006	chr9:100907369-100908413	50	4.92	3.45	1.20	35124	0
dmpp_list	CG	50	0006	chr9:100907369-100908413	50	0.22	0.19	0.02	12604	0
dmpp_list	CG	50	0007	chr6:62666358-62666693	50	0.22	0.21	0.01	12768	0
ballc	CG	50	0007	chr6:62666358-62666693	50	4.82	3.44	1.18	35116	0
ballc	CG	50	0008	chr8:4995081-4995181	50	4.94	3.48	1.17	35196	0
dmpp_list	CG	50	0008	chr8:4995081-4995181	50	0.21	0.19	0.01	13100	0
dmpp_list	CG	50	0009	chr5:2250505-2250695	50	0.21	0.19	0.01	15024	0
ballc	CG	50	0009	chr5:2250505-2250695	50	4.74	3.47	1.11	35140	0
ballc	CG	50	0010	chr11:92883107-92883298	50	5.02	3.49	1.22	35124	0
dmpp_list	CG	50	0010	chr11:92883107-92883298	50	0.67	0.20	0.01	12760	0
dmpp_list	CG	50	0011	chr11:25599990-25600068	50	0.57	0.19	0.01	12800	0
ballc	CG	50	0011	chr11:25599990-25600068	50	5.07	3.44	1.26	35112	0
ballc	CG	50	0012	chr11:58972007-58972930	50	4.93	3.45	1.20	35208	0
dmpp_list	CG	50	0012	chr11:58972007-58972930	50	0.24	0.19	0.01	12840	0
dmpp_list	CG	50	0013	chr8:10777349-10777787	50	0.22	0.20	0.01	12864	0
ballc	CG	50	0013	chr8:10777349-10777787	50	4.97	3.47	1.20	35132	0
ballc	CG	50	0014	chr5:135132025-135132550	50	4.94	3.45	1.22	35120	0
dmpp_list	CG	50	0014	chr5:135132025-135132550	50	0.21	0.18	0.02	15060	0
dmpp_list	CG	50	0015	chr22:45017786-45018409	50	0.55	0.19	0.02	13128	0
ballc	CG	50	0015	chr22:45017786-45018409	50	5.26	3.50	1.51	35140	0
ballc	CG	50	0016	chr14:25520941-25521563	50	5.62	3.52	1.22	35112	0
dmpp_list	CG	50	0016	chr14:25520941-25521563	50	0.69	0.19	0.02	14864	0
dmpp_list	CG	50	0017	chr5:175048343-175048570	50	0.22	0.20	0.01	15028	0
ballc	CG	50	0017	chr5:175048343-175048570	50	4.89	3.47	1.14	35088	0
ballc	CG	50	0018	chr3:34346374-34347822	50	5.02	3.52	1.20	35164	0
dmpp_list	CG	50	0018	chr3:34346374-34347822	50	0.23	0.20	0.01	12852	0
dmpp_list	CG	50	0019	chr16:27056092-27058943	50	0.45	0.20	0.01	14996	0
ballc	CG	50	0019	chr16:27056092-27058943	50	5.03	3.46	1.18	35184	0
ballc	CG	50	0020	chr21:46591012-46594063	50	4.79	3.53	1.14	35176	0
dmpp_list	CG	50	0020	chr21:46591012-46594063	50	0.17	0.12	0.02	12472	0
dmpp_list	CG	50	0021	chr3:140475747-140476554	50	0.43	0.19	0.02	14980	0
ballc	CG	50	0021	chr3:140475747-140476554	50	5.02	3.48	1.18	35140	0
ballc	CG	50	0022	chr1:221680909-221682657	50	5.03	3.42	1.16	35088	0
dmpp_list	CG	50	0022	chr1:221680909-221682657	50	0.96	0.19	0.02	12440	0
dmpp_list	CG	50	0023	chr16:26123069-26123622	50	0.22	0.19	0.02	14980	0
ballc	CG	50	0023	chr16:26123069-26123622	50	4.78	3.27	1.19	35224	0
ballc	CG	50	0024	chr14:85913918-85914615	50	4.86	3.23	1.18	35188	0
dmpp_list	CG	50	0024	chr14:85913918-85914615	50	0.38	0.20	0.01	12624	0
dmpp_list	CG	50	0025	chr2:65030383-65030570	50	0.39	0.20	0.01	13068	0
ballc	CG	50	0025	chr2:65030383-65030570	50	4.74	3.26	1.14	35116	0
ballc	CG	50	0026	chr11:79348942-79349508	50	4.77	3.29	1.16	35136	0
dmpp_list	CG	50	0026	chr11:79348942-79349508	50	0.23	0.19	0.02	12748	0
dmpp_list	CG	50	0027	chr20:26276905-26277145	50	0.52	0.20	0.02	14356	0
ballc	CG	50	0027	chr20:26276905-26277145	50	4.78	3.39	1.09	35108	0
ballc	CG	50	0028	chr6:65980861-65985996	50	4.74	3.36	1.13	35164	0
dmpp_list	CG	50	0028	chr6:65980861-65985996	50	0.22	0.20	0.01	12616	0
dmpp_list	CG	50	0029	chr12:118715386-118717440	50	0.33	0.20	0.01	12940	0
ballc	CG	50	0029	chr12:118715386-118717440	50	4.79	3.27	1.21	35156	0
ballc	CG	50	0030	chr7:67595333-67595734	50	4.77	3.34	1.14	35152	0
dmpp_list	CG	50	0030	chr7:67595333-67595734	50	0.21	0.19	0.01	12992	0
dmpp_list	CG	50	0031	chr11:57989487-57990002	50	0.22	0.19	0.02	14624	0
ballc	CG	50	0031	chr11:57989487-57990002	50	4.80	3.27	1.19	35124	0
ballc	CG	50	0032	chr19:23909741-23914442	50	4.69	3.33	1.17	35124	0
dmpp_list	CG	50	0032	chr19:23909741-23914442	50	0.25	0.20	0.01	14952	0
dmpp_list	CG	50	0033	chr11:127370712-127372744	50	0.24	0.19	0.01	12792	0
ballc	CG	50	0033	chr11:127370712-127372744	50	4.90	3.34	1.13	35188	0
ballc	CG	50	0034	chr2:40967444-40967745	50	4.81	3.30	1.16	35132	0
dmpp_list	CG	50	0034	chr2:40967444-40967745	50	0.26	0.19	0.01	12976	0
dmpp_list	CG	50	0035	chr10:3813894-3814451	50	0.22	0.20	0.01	14304	0
ballc	CG	50	0035	chr10:3813894-3814451	50	4.77	3.32	1.11	35100	0
ballc	CG	50	0036	chr15:98348879-98349258	50	4.77	3.25	1.16	35096	0
dmpp_list	CG	50	0036	chr15:98348879-98349258	50	0.32	0.19	0.01	14704	0
dmpp_list	CG	50	0037	chr4:2798992-2799189	50	0.22	0.20	0.01	12576	0
ballc	CG	50	0037	chr4:2798992-2799189	50	4.76	3.30	1.12	35076	0
ballc	CG	50	0038	chr7:147213115-147214169	50	4.74	3.28	1.13	35140	0
dmpp_list	CG	50	0038	chr7:147213115-147214169	50	0.22	0.20	0.01	12872	0
dmpp_list	CG	50	0039	chr11:132609364-132610559	50	0.20	0.19	0.00	12784	0
ballc	CG	50	0039	chr11:132609364-132610559	50	4.71	3.27	1.11	35180	0
ballc	CG	50	0040	chr18:53505240-53506718	50	4.77	3.17	1.19	35156	0
dmpp_list	CG	50	0040	chr18:53505240-53506718	50	0.42	0.20	0.02	14524	0
dmpp_list	CG	50	0041	chr7:142155340-142155941	50	0.22	0.20	0.01	15240	0
ballc	CG	50	0041	chr7:142155340-142155941	50	4.37	3.20	1.13	35108	0
ballc	CG	50	0042	chr8:93258272-93259554	50	4.71	3.25	1.10	35120	0
dmpp_list	CG	50	0042	chr8:93258272-93259554	50	0.21	0.19	0.01	12896	0
dmpp_list	CG	50	0043	chrX:56913054-56913738	50	0.22	0.20	0.01	12840	0
ballc	CG	50	0043	chrX:56913054-56913738	50	4.82	3.22	1.12	35112	0
ballc	CG	50	0044	chr6:124143967-124145005	50	4.66	3.26	1.09	35140	0
dmpp_list	CG	50	0044	chr6:124143967-124145005	50	0.22	0.20	0.01	12412	0
dmpp_list	CG	50	0045	chr12:57609991-57611227	50	0.22	0.20	0.01	14916	0
ballc	CG	50	0045	chr12:57609991-57611227	50	4.67	3.23	1.14	35104	0
ballc	CG	50	0046	chr5:16416167-16417731	50	4.78	3.26	1.14	35104	0
dmpp_list	CG	50	0046	chr5:16416167-16417731	50	0.22	0.19	0.02	12892	0
dmpp_list	CG	50	0047	chrX:33732914-33733256	50	0.22	0.20	0.01	14692	0
ballc	CG	50	0047	chrX:33732914-33733256	50	4.75	3.26	1.11	35108	0
ballc	CG	50	0048	chr20:7208269-7209333	50	4.68	3.20	1.18	35112	0
dmpp_list	CG	50	0048	chr20:7208269-7209333	50	0.42	0.19	0.02	14128	0
dmpp_list	CG	50	0049	chr2:236818024-236818461	50	0.36	0.20	0.01	14924	0
ballc	CG	50	0049	chr2:236818024-236818461	50	4.62	3.16	1.09	35144	0
ballc	CG	50	0050	chr13:55588098-55589591	50	4.69	3.19	1.11	35168	0
dmpp_list	CG	50	0050	chr13:55588098-55589591	50	0.30	0.20	0.01	12656	0
dmpp_list	CG	50	0051	chr4:72047673-72048201	50	0.22	0.19	0.02	12644	0
ballc	CG	50	0051	chr4:72047673-72048201	50	4.77	3.22	1.15	35108	0
ballc	CG	50	0052	chr5:15449680-15450643	50	4.71	3.22	1.16	35080	0
dmpp_list	CG	50	0052	chr5:15449680-15450643	50	0.22	0.20	0.01	14512	0
dmpp_list	CG	50	0053	chr8:11955567-11956074	50	0.21	0.19	0.01	12864	0
ballc	CG	50	0053	chr8:11955567-11956074	50	4.62	3.23	1.17	35120	0
ballc	CG	50	0054	chr10:123671691-123674480	50	4.86	3.28	1.16	35160	0
dmpp_list	CG	50	0054	chr10:123671691-123674480	50	0.26	0.19	0.02	12120	0
dmpp_list	CG	50	0055	chr18:70005736-70006080	50	0.22	0.20	0.01	14816	0
ballc	CG	50	0055	chr18:70005736-70006080	50	4.70	3.27	1.12	35100	0
ballc	CG	50	0056	chr6:126560209-126560748	50	4.78	3.25	1.16	35148	0
dmpp_list	CG	50	0056	chr6:126560209-126560748	50	0.22	0.20	0.01	12508	0
dmpp_list	CG	50	0057	chr6:168472624-168474551	50	0.19	0.17	0.01	12736	0
ballc	CG	50	0057	chr6:168472624-168474551	50	4.72	3.24	1.16	35100	0
ballc	CG	50	0058	chr8:3472697-3473159	50	4.73	3.24	1.15	35084	0
dmpp_list	CG	50	0058	chr8:3472697-3473159	50	0.20	0.18	0.01	15064	0
dmpp_list	CG	50	0059	chr19:28344343-28346016	50	0.20	0.18	0.00	15020	0
ballc	CG	50	0059	chr19:28344343-28346016	50	4.59	3.12	1.17	35176	0
ballc	CG	50	0060	chr9:20562981-20563797	50	4.68	3.19	1.17	35120	0
dmpp_list	CG	50	0060	chr9:20562981-20563797	50	0.22	0.20	0.01	12724	0
dmpp_list	CG	50	0061	chr8:136221145-136222235	50	0.20	0.18	0.01	12944	0
ballc	CG	50	0061	chr8:136221145-136222235	50	4.59	3.16	1.17	35204	0
ballc	CG	50	0062	chr12:5622945-5623319	50	4.72	3.25	1.11	35180	0
dmpp_list	CG	50	0062	chr12:5622945-5623319	50	0.22	0.20	0.01	15100	0
dmpp_list	CG	50	0063	chr4:19164070-19165278	50	0.22	0.19	0.02	12640	0
ballc	CG	50	0063	chr4:19164070-19165278	50	4.67	3.23	1.13	35128	0
ballc	CG	50	0064	chr9:9458902-9461863	50	4.72	3.24	1.13	35140	0
dmpp_list	CG	50	0064	chr9:9458902-9461863	50	0.22	0.20	0.01	14144	0
dmpp_list	CG	50	0065	chr7:126955811-126958406	50	0.21	0.19	0.01	15220	0
ballc	CG	50	0065	chr7:126955811-126958406	50	4.73	3.23	1.14	35156	0
ballc	CG	50	0066	chrX:130119041-130119207	50	4.76	3.22	1.15	35096	0
dmpp_list	CG	50	0066	chrX:130119041-130119207	50	0.22	0.20	0.01	12820	0
dmpp_list	CG	50	0067	chr7:27111485-27111903	50	0.22	0.19	0.02	14976	0
ballc	CG	50	0067	chr7:27111485-27111903	50	4.67	3.22	1.14	35108	0
ballc	CG	50	0068	chr1:73519185-73519932	50	4.69	3.22	1.16	35064	0
dmpp_list	CG	50	0068	chr1:73519185-73519932	50	0.57	0.20	0.01	12244	0
dmpp_list	CG	50	0069	chr18:50268597-50268728	50	0.35	0.20	0.01	14988	0
ballc	CG	50	0069	chr18:50268597-50268728	50	4.69	3.21	1.16	35224	0
ballc	CG	50	0070	chr6:51492948-51493393	50	4.75	3.29	1.07	35068	0
dmpp_list	CG	50	0070	chr6:51492948-51493393	50	0.22	0.20	0.01	14468	0
dmpp_list	CG	50	0071	chr6:50817231-50817460	50	0.22	0.20	0.01	12420	0
ballc	CG	50	0071	chr6:50817231-50817460	50	4.77	3.26	1.11	35116	0
ballc	CG	50	0072	chr18:5427768-5427951	50	4.71	3.23	1.16	35068	0
dmpp_list	CG	50	0072	chr18:5427768-5427951	50	0.48	0.20	0.01	14656	0
dmpp_list	CG	50	0073	chr7:53525475-53525834	50	0.21	0.20	0.01	14860	0
ballc	CG	50	0073	chr7:53525475-53525834	50	4.69	3.21	1.12	35136	0
ballc	CG	50	0074	chr20:61695399-61695722	50	4.73	3.24	1.14	35116	0
dmpp_list	CG	50	0074	chr20:61695399-61695722	50	0.22	0.20	0.01	12872	0
dmpp_list	CG	50	0075	chr10:18400909-18401323	50	0.25	0.18	0.01	12888	0
ballc	CG	50	0075	chr10:18400909-18401323	50	4.81	3.23	1.18	35116	0
ballc	CG	50	0076	chr12:123391597-123392259	50	4.78	3.26	1.14	35100	0
dmpp_list	CG	50	0076	chr12:123391597-123392259	50	0.22	0.19	0.01	14700	0
dmpp_list	CG	50	0077	chr13:110308769-110308902	50	0.20	0.18	0.01	15108	0
ballc	CG	50	0077	chr13:110308769-110308902	50	4.64	3.22	1.14	35124	0
ballc	CG	50	0078	chr4:44354342-44357413	50	4.74	3.22	1.15	35204	0
dmpp_list	CG	50	0078	chr4:44354342-44357413	50	0.22	0.20	0.01	14812	0
dmpp_list	CG	50	0079	chr2:48901985-48904986	50	0.21	0.19	0.02	12860	0
ballc	CG	50	0079	chr2:48901985-48904986	50	4.75	3.28	1.13	35172	0
ballc	CG	50	0080	chr13:82821299-82821513	50	4.67	3.25	1.10	35084	0
dmpp_list	CG	50	0080	chr13:82821299-82821513	50	0.21	0.19	0.01	12688	0
dmpp_list	CG	50	0081	chr6:7200983-7201712	50	0.22	0.20	0.01	13020	0
ballc	CG	50	0081	chr6:7200983-7201712	50	4.67	3.17	1.16	35196	0
ballc	CG	50	0082	chr16:35473551-35474428	50	4.60	3.25	1.07	35116	0
dmpp_list	CG	50	0082	chr16:35473551-35474428	50	0.21	0.19	0.01	13012	0
dmpp_list	CG	50	0083	chr1:13233364-13233554	50	0.53	0.20	0.01	15156	0
ballc	CG	50	0083	chr1:13233364-13233554	50	4.33	3.20	1.10	35084	0
ballc	CG	50	0084	chr12:53677129-53677640	50	4.83	3.25	1.13	35104	0
dmpp_list	CG	50	0084	chr12:53677129-53677640	50	0.26	0.20	0.01	14492	0
dmpp_list	CG	50	0085	chr7:153566888-153570225	50	0.21	0.19	0.01	12840	0
ballc	CG	50	0085	chr7:153566888-153570225	50	4.79	3.26	1.16	35192	0
ballc	CG	50	0086	chr12:11727290-11727741	50	4.75	3.24	1.15	35072	0
dmpp_list	CG	50	0086	chr12:11727290-11727741	50	0.27	0.20	0.01	15016	0
dmpp_list	CG	50	0087	chr13:107546191-107546670	50	0.22	0.19	0.02	12856	0
ballc	CG	50	0087	chr13:107546191-107546670	50	4.81	3.22	1.16	35160	0
ballc	CG	50	0088	chr8:72834326-72834875	50	4.65	3.24	1.15	35112	0
dmpp_list	CG	50	0088	chr8:72834326-72834875	50	0.22	0.19	0.01	14824	0
dmpp_list	CG	50	0089	chr17:56105181-56105412	50	0.19	0.16	0.01	14936	0
ballc	CG	50	0089	chr17:56105181-56105412	50	4.66	3.20	1.17	35104	0
ballc	CG	50	0090	chr7:52514751-52515858	50	4.71	3.27	1.12	35116	0
dmpp_list	CG	50	0090	chr7:52514751-52515858	50	0.22	0.20	0.01	12456	0
dmpp_list	CG	50	0091	chr18:25400148-25400486	50	0.26	0.20	0.01	12960	0
ballc	CG	50	0091	chr18:25400148-25400486	50	4.65	3.21	1.13	35132	0
ballc	CG	50	0092	chr14:83475221-83478226	50	4.78	3.29	1.14	35080	0
dmpp_list	CG	50	0092	chr14:83475221-83478226	50	0.22	0.20	0.01	12240	0
dmpp_list	CG	50	0093	chr20:55530845-55534227	50	0.22	0.19	0.01	14932	0
ballc	CG	50	0093	chr20:55530845-55534227	50	4.71	3.24	1.16	35148	0
ballc	CG	50	0094	chr5:68250344-68251453	50	4.75	3.23	1.16	35136	0
dmpp_list	CG	50	0094	chr5:68250344-68251453	50	0.21	0.19	0.01	12684	0
dmpp_list	CG	50	0095	chr19:53584341-53585579	50	0.22	0.19	0.02	12520	0
ballc	CG	50	0095	chr19:53584341-53585579	50	4.78	3.20	1.20	35140	0
ballc	CG	50	0096	chr4:46269607-46271784	50	4.73	3.26	1.08	35168	0
dmpp_list	CG	50	0096	chr4:46269607-46271784	50	0.22	0.20	0.01	12784	0
dmpp_list	CG	50	0097	chr7:32211625-32212362	50	0.21	0.19	0.01	14924	0
ballc	CG	50	0097	chr7:32211625-32212362	50	4.64	3.25	1.12	35108	0
ballc	CG	50	0098	chr18:1119195-1120276	50	4.69	3.22	1.19	35100	0
dmpp_list	CG	50	0098	chr18:1119195-1120276	50	0.22	0.19	0.01	12824	0
dmpp_list	CG	50	0099	chr10:44387560-44387653	50	0.22	0.20	0.01	12740	0
ballc	CG	50	0099	chr10:44387560-44387653	50	4.55	3.25	1.13	35088	0
ballc	CG	50	0100	chr1:236713100-236713431	50	4.74	3.21	1.16	35084	0
dmpp_list	CG	50	0100	chr1:236713100-236713431	50	0.22	0.20	0.01	12856	0
dmpp_list	CHG	1000	0001	chr18:60904687-60905329	1000	20.44	4.08	0.22	12788	0
ballc	CHG	1000	0001	chr18:60904687-60905329	1000	99.83	74.28	23.98	35204	0
ballc	CHG	1000	0002	chr7:129102492-129103257	1000	97.33	73.47	23.08	35232	0
dmpp_list	CHG	1000	0002	chr7:129102492-129103257	1000	4.32	4.06	0.16	13080	0
dmpp_list	CHG	1000	0003	chr10:80986092-80987802	1000	4.03	3.80	0.13	13212	0
ballc	CHG	1000	0003	chr10:80986092-80987802	1000	97.11	74.02	22.29	35228	0
ballc	CHG	1000	0004	chr7:73004751-73004968	1000	97.08	73.77	22.37	35176	0
dmpp_list	CHG	1000	0004	chr7:73004751-73004968	1000	4.09	3.87	0.15	13120	0
dmpp_list	CHG	1000	0005	chr19:54565849-54566796	1000	4.31	3.96	0.15	15208	0
ballc	CHG	1000	0005	chr19:54565849-54566796	1000	95.34	72.42	22.13	35172	0
ballc	CHG	1000	0006	chr9:100907369-100908413	1000	95.29	72.67	21.85	35208	0
dmpp_list	CHG	1000	0006	chr9:100907369-100908413	1000	4.28	3.95	0.14	13176	0
dmpp_list	CHG	1000	0007	chr6:62666358-62666693	1000	4.05	3.86	0.13	15168	0
ballc	CHG	1000	0007	chr6:62666358-62666693	1000	94.50	72.68	20.97	35208	0
ballc	CHG	1000	0008	chr8:4995081-4995181	1000	94.10	71.66	21.73	35196	0
dmpp_list	CHG	1000	0008	chr8:4995081-4995181	1000	4.11	3.87	0.16	15456	0
dmpp_list	CHG	1000	0009	chr5:2250505-2250695	1000	4.03	3.83	0.15	15220	0
ballc	CHG	1000	0009	chr5:2250505-2250695	1000	94.66	72.44	21.42	35200	0
ballc	CHG	1000	0010	chr11:92883107-92883298	1000	91.65	69.96	20.94	35212	0
dmpp_list	CHG	1000	0010	chr11:92883107-92883298	1000	4.25	4.02	0.17	13300	0
dmpp_list	CHG	1000	0011	chr11:25599990-25600068	1000	4.00	3.79	0.16	13156	0
ballc	CHG	1000	0011	chr11:25599990-25600068	1000	91.88	70.41	20.67	35184	0
ballc	CHG	1000	0012	chr11:58972007-58972930	1000	92.00	70.37	20.79	35220	0
dmpp_list	CHG	1000	0012	chr11:58972007-58972930	1000	9.41	3.82	0.14	15240	0
dmpp_list	CHG	1000	0013	chr8:10777349-10777787	1000	3.55	3.37	0.14	15216	0
ballc	CHG	1000	0013	chr8:10777349-10777787	1000	91.23	69.62	21.01	35228	0
ballc	CHG	1000	0014	chr5:135132025-135132550	1000	90.83	69.73	20.51	35212	0
dmpp_list	CHG	1000	0014	chr5:135132025-135132550	1000	3.52	3.33	0.15	15304	0
dmpp_list	CHG	1000	0015	chr22:45017786-45018409	1000	3.51	3.32	0.14	15224	0
ballc	CHG	1000	0015	chr22:45017786-45018409	1000	91.01	69.53	20.89	35200	0
ballc	CHG	1000	0016	chr14:25520941-25521563	1000	91.52	70.29	20.63	35252	0
dmpp_list	CHG	1000	0016	chr14:25520941-25521563	1000	3.54	3.35	0.14	15440	0
dmpp_list	CHG	1000	0017	chr5:175048343-175048570	1000	3.51	3.33	0.13	15228	0
ballc	CHG	1000	0017	chr5:175048343-175048570	1000	90.62	69.72	20.31	35236	0
ballc	CHG	1000	0018	chr3:34346374-34347822	1000	91.27	70.01	20.66	35236	0
dmpp_list	CHG	1000	0018	chr3:34346374-34347822	1000	3.60	3.40	0.16	15300	0
dmpp_list	CHG	1000	0019	chr16:27056092-27058943	1000	3.53	3.34	0.14	15420	0
ballc	CHG	1000	0019	chr16:27056092-27058943	1000	91.32	70.06	20.64	35212	0
ballc	CHG	1000	0020	chr21:46591012-46594063	1000	91.66	70.01	20.99	35232	0
dmpp_list	CHG	1000	0020	chr21:46591012-46594063	1000	2.35	2.17	0.15	15008	0
dmpp_list	CHG	1000	0021	chr3:140475747-140476554	1000	3.52	3.32	0.16	15252	0
ballc	CHG	1000	0021	chr3:140475747-140476554	1000	89.02	67.91	20.54	35188	0
ballc	CHG	1000	0022	chr1:221680909-221682657	1000	88.71	67.37	20.75	35224	0
dmpp_list	CHG	1000	0022	chr1:221680909-221682657	1000	3.85	3.51	0.15	15164	0
dmpp_list	CHG	1000	0023	chr16:26123069-26123622	1000	3.75	3.34	0.15	15224	0
ballc	CHG	1000	0023	chr16:26123069-26123622	1000	87.76	66.91	20.20	35200	0
ballc	CHG	1000	0024	chr14:85913918-85914615	1000	87.67	67.02	20.05	35212	0
dmpp_list	CHG	1000	0024	chr14:85913918-85914615	1000	3.75	3.58	0.12	15460	0
dmpp_list	CHG	1000	0025	chr2:65030383-65030570	1000	3.54	3.36	0.13	15204	0
ballc	CHG	1000	0025	chr2:65030383-65030570	1000	87.91	66.92	20.36	35220	0
ballc	CHG	1000	0026	chr11:79348942-79349508	1000	87.40	66.58	20.21	35212	0
dmpp_list	CHG	1000	0026	chr11:79348942-79349508	1000	3.71	3.55	0.12	15232	0
dmpp_list	CHG	1000	0027	chr20:26276905-26277145	1000	3.53	3.36	0.13	15300	0
ballc	CHG	1000	0027	chr20:26276905-26277145	1000	87.00	66.03	20.30	35196	0
ballc	CHG	1000	0028	chr6:65980861-65985996	1000	87.71	67.12	20.04	35220	0
dmpp_list	CHG	1000	0028	chr6:65980861-65985996	1000	3.87	3.65	0.12	15488	0
dmpp_list	CHG	1000	0029	chr12:118715386-118717440	1000	3.59	3.33	0.15	15208	0
ballc	CHG	1000	0029	chr12:118715386-118717440	1000	87.41	65.77	21.03	35216	0
ballc	CHG	1000	0030	chr7:67595333-67595734	1000	87.25	65.92	20.75	35252	0
dmpp_list	CHG	1000	0030	chr7:67595333-67595734	1000	3.79	3.63	0.12	13260	0
dmpp_list	CHG	1000	0031	chr11:57989487-57990002	1000	3.54	3.34	0.14	13188	0
ballc	CHG	1000	0031	chr11:57989487-57990002	1000	88.04	66.76	20.73	35224	0
ballc	CHG	1000	0032	chr19:23909741-23914442	1000	94.17	70.17	23.43	35240	0
dmpp_list	CHG	1000	0032	chr19:23909741-23914442	1000	3.93	3.65	0.14	13176	0
dmpp_list	CHG	1000	0033	chr11:127370712-127372744	1000	3.68	3.34	0.15	13220	0
ballc	CHG	1000	0033	chr11:127370712-127372744	1000	92.18	68.50	23.07	35236	0
ballc	CHG	1000	0034	chr2:40967444-40967745	1000	87.80	66.90	20.25	35168	0
dmpp_list	CHG	1000	0034	chr2:40967444-40967745	1000	4.06	3.65	0.13	15160	0
dmpp_list	CHG	1000	0035	chr10:3813894-3814451	1000	3.75	3.38	0.13	15220	0
ballc	CHG	1000	0035	chr10:3813894-3814451	1000	87.89	66.97	20.35	35188	0
ballc	CHG	1000	0036	chr15:98348879-98349258	1000	87.71	66.86	20.25	35196	0
dmpp_list	CHG	1000	0036	chr15:98348879-98349258	1000	3.93	3.71	0.13	15236	0
dmpp_list	CHG	1000	0037	chr4:2798992-2799189	1000	3.65	3.42	0.14	15292	0
ballc	CHG	1000	0037	chr4:2798992-2799189	1000	87.63	66.36	20.73	35236	0
ballc	CHG	1000	0038	chr7:147213115-147214169	1000	88.68	66.69	21.44	35212	0
dmpp_list	CHG	1000	0038	chr7:147213115-147214169	1000	3.90	3.72	0.14	13164	0
dmpp_list	CHG	1000	0039	chr11:132609364-132610559	1000	3.37	3.19	0.13	13208	0
ballc	CHG	1000	0039	chr11:132609364-132610559	1000	86.82	65.22	21.07	35216	0
ballc	CHG	1000	0040	chr18:53505240-53506718	1000	88.72	67.14	21.00	35240	0
dmpp_list	CHG	1000	0040	chr18:53505240-53506718	1000	3.94	3.76	0.14	13172	0
dmpp_list	CHG	1000	0041	chr7:142155340-142155941	1000	3.53	3.33	0.14	15520	0
ballc	CHG	1000	0041	chr7:142155340-142155941	1000	87.44	66.43	20.45	35180	0
ballc	CHG	1000	0042	chr8:93258272-93259554	1000	87.65	66.31	20.80	35212	0
dmpp_list	CHG	1000	0042	chr8:93258272-93259554	1000	3.71	3.52	0.14	15212	0
dmpp_list	CHG	1000	0043	chrX:56913054-56913738	1000	3.57	3.37	0.16	13424	0
ballc	CHG	1000	0043	chrX:56913054-56913738	1000	86.16	65.26	20.31	35192	0
ballc	CHG	1000	0044	chr6:124143967-124145005	1000	88.63	66.71	21.07	35200	0
dmpp_list	CHG	1000	0044	chr6:124143967-124145005	1000	4.03	3.68	0.14	13428	0
dmpp_list	CHG	1000	0045	chr12:57609991-57611227	1000	3.67	3.50	0.13	13224	0
ballc	CHG	1000	0045	chr12:57609991-57611227	1000	88.41	66.59	21.28	35204	0
ballc	CHG	1000	0046	chr5:16416167-16417731	1000	88.20	66.52	21.13	35212	0
dmpp_list	CHG	1000	0046	chr5:16416167-16417731	1000	3.97	3.80	0.11	13180	0
dmpp_list	CHG	1000	0047	chrX:33732914-33733256	1000	3.67	3.49	0.13	13136	0
ballc	CHG	1000	0047	chrX:33732914-33733256	1000	87.62	65.92	21.15	35200	0
ballc	CHG	1000	0048	chr20:7208269-7209333	1000	87.56	65.96	21.02	35196	0
dmpp_list	CHG	1000	0048	chr20:7208269-7209333	1000	3.98	3.80	0.13	13180	0
dmpp_list	CHG	1000	0049	chr2:236818024-236818461	1000	3.66	3.47	0.14	13212	0
ballc	CHG	1000	0049	chr2:236818024-236818461	1000	87.50	65.72	21.24	35200	0
ballc	CHG	1000	0050	chr13:55588098-55589591	1000	86.75	65.95	20.27	35216	0
dmpp_list	CHG	1000	0050	chr13:55588098-55589591	1000	3.92	3.77	0.11	15468	0
dmpp_list	CHG	1000	0051	chr4:72047673-72048201	1000	3.74	3.58	0.13	15456	0
ballc	CHG	1000	0051	chr4:72047673-72048201	1000	86.03	65.10	20.39	35208	0
ballc	CHG	1000	0052	chr5:15449680-15450643	1000	85.67	65.35	19.78	35196	0
dmpp_list	CHG	1000	0052	chr5:15449680-15450643	1000	3.94	3.76	0.14	15220	0
dmpp_list	CHG	1000	0053	chr8:11955567-11956074	1000	3.72	3.55	0.14	15256	0
ballc	CHG	1000	0053	chr8:11955567-11956074	1000	85.57	65.07	19.97	35180	0
ballc	CHG	1000	0054	chr10:123671691-123674480	1000	85.72	65.21	19.98	35236	0
dmpp_list	CHG	1000	0054	chr10:123671691-123674480	1000	3.88	3.71	0.13	15492	0
dmpp_list	CHG	1000	0055	chr18:70005736-70006080	1000	3.77	3.61	0.12	15164	0
ballc	CHG	1000	0055	chr18:70005736-70006080	1000	84.24	63.51	20.21	35204	0
ballc	CHG	1000	0056	chr6:126560209-126560748	1000	85.65	65.36	19.75	35232	0
